Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVT50318NAME;The Takemoujoy;;;;;;;;;;;;;x 
EVT50318DESC;The Takemoujoy, the ‘military people’, a name they took, it is believed, from their feudal tradition of bonded warfare in service of a local king, are the isular Surgoians. The islands are known for their harsh weather and their dour, self-disciplined people living in great fortresses. The sedentarian faith arrived in the islands long ago, but the Takemogine are looked down upon by most mainland Sedentarians as not truly pious (for how, the theologians in Tauje say, did one get to the island? Surely, he and his kin must have moved there, and forsaken their homeland!). Perhaps consequently, they maintain a less philosophical and more animist version of the faith, venerating island deities of salt and storm, and local mountain and river spirits, and are great seafarers. The people mostly subsist on fish caught in trawlers, island grains, and the meat of the astouding ‘Takemog cattle’, whose shaggy coats and colossal size protect them from cold weather as they graze on the abundant grass of Takemog.;;;;;;;;;;;;;x 
EVT50319NAME;The Miegpaup;;;;;;;;;;;;;x 
EVT50319DESC;The Meigpaup are the Surgoian nomads of the south Vazzunak peninsula. Nominally sedentarian, they more often than not are close to simplistic animistic theists, worshiping earth and sky and honouring little the teachings of the sages and the philosophers. There are very little of them left, having been driven from Geswoup and Meigtas by the Mamoujoy kingdom and its ‘properly sedentian’ settlers, they live usually in the harsh deserts of this region, eating the meat of the small woolen ruminants the keep, and largely avoiding the government, singing ancient songs.;;;;;;;;;;;;;x 
EVT50320NAME;The Chyothit Thrall-lords;;;;;;;;;;;;;x 
EVT50320DESC;The Chyothit are the great thrall lords of the Hid Sasoth (The Kingdom of Sasoth), the monarchy of the lower Dhumuh mountains. A clan of sithevans arrived in this region during the Vewugist conquests, and has gradually converted the locals into a most wretched and oppressed people, farmed in great thralllands in the mountain scrubland, or hinterland steppe. The common people of the Chyothit, to little care by the great nobles, are entirely dependent on the Gashdzii merchants of Dhamapaha, who pay them to mine iron for the east-west trade. The Chyothit are known as brutal slavers, wild, inbred, barbarous Sithevans, with disgusting manners, and a decided taste for manflesh. In all likelihood, they are the closest people to the ancient Sithevans who were a persistent trouble for the Poumnians, and well known to the Ghechan war-parties. ;;;;;;;;;;;;;x 
EVT50321NAME;The Duttuphti Peoples;;;;;;;;;;;;;x 
EVT50321DESC;The Duttphti are a a linguistic bundle in northern Ishahfazh, their primary representative cultures being the Ûttôbânhu, the Unnahu, the Ngoghu, the Pû?urê and the Yattâe. Primarily incorporated in Rannu Empire, the Ûttôbânhu, the Unnahu, especially, and the Ngoghu to a lesser extent, share a high degree of mutual intelligibility, whereas the Pû?urê and the Yattâe diverged many centuries ago after migrations to Paukzhodo. The Rannuiac folk are known for their staid and somber morality, whereas the wild Pû?urê and Yattâe are known as bold warriors, drinkers, and adventurers, tinged with the paganism of Paukzhodo.;;;;;;;;;;;;;x 
EVT50322NAME;The Lordly Unnahu;;;;;;;;;;;;;x 
EVT50322DESC;The Unnahu refers to a large cluster of dialects and sedentarian traditions that lie on the northern coast of Ishahfazh. Largely associated with the Rannu empire, as the Rannutan dynasty themselves speak an Unnahu dialect, they nonetheless have a number of distinguishing features that mark them out from their neighbours. A strong, nucleated state centred around the tribute taking dynasties that establish themselves after the arrival of Sedentarianism helped to demarcate them from the Ngoghu on the east coast, whose settlement alongside proto-dehuogi clansmen left them a far more garbled people, while Unnahu high culture began to develop along the northern coasts, rooted in Sedentarian teachings, and highly litigious, their sedentarian ‘rootsmen’ and the gentleman lawyers of Vepht spilling our continuous treatises on the intricacies of tributary and sedentarian law. They are highly agrarian, as well as alcoholic, making ‘bark mash’ from the soft, sugary bark of the Dekh tree.;;;;;;;;;;;;;x 
EVT50323NAME;The Uttobanhu;;;;;;;;;;;;;x 
EVT50323DESC;The Uttobanhu like to pride themselves that they are the most ancient peoples of Northern Ishahfazh. It is very likely that Osju^nne^t of Gohn-Peth, the founder of the Sedentarian faith, spoke a language not far from Uttobanhu now, given their tradition of reading his scriptures in the original, and the continuous affinity for Pethian dramas. It is also the Pethians that adopted the letters of the Poumnians to a Duttuphti language, and which the Uttobanhu continue to use despite the imperial alphabetical reforms of the Unnahu. Much of the original lands of the Uttobanhu have been lost to the Vewugist desert folk, the Bogoran conquerors, and the practical Unnahu, but the Uttobanhu remain, lost in a classical memory of the great kingdoms of the ancient Pethians. They cultivate grains around the coast, and allow great herds of cattle to graze out in Ngogo desert, and usually live in large, low, wooden homes. ;;;;;;;;;;;;;x 
EVT50324NAME;The Ngoghu;;;;;;;;;;;;;x 
EVT50324DESC;The Ngoghu are broadly those Duttuphti peoples living in the region of Vadobeth, the area of land long ruled by the Dehoug when they were both pagan nomads and after they converted to Vewugism. A gradual trickle of settlers from Unnahu regions, (then all calling themselves Dutupht) tricked into these regions to settle and cultivate it, and it was in such a state that the Ngoghu were found as the Unnahu-Uttobanhu imperial complex pushed into this territory. Ngoghu identity is somewhat uncertain, with many speaking a Ngoghu register as well as fine Unnahu, but there is decidedly something regionalist and independent of the Rannu dominion that persists in the attitudes of these people.;;;;;;;;;;;;;x 
EVT50325NAME;The Yat-Pugrian Peoples;;;;;;;;;;;;;x 
EVT50325DESC;The Yattae and the Pugure are the Sedentarian and Duttuphti people who live in the wild of southern Paukzhodo. It is not known exactly when they settled here, but it must have been quite long ago, as their language is far different. It is speculated that they were settlers like the Ngoghu who went further. Nonetheless, now, they live a simple life of fishing, hunting, trapping, logging, and farming in what seasons allow it, while driving away the savage Ogrehi. They are the main point of contact between the goods of Paukzhodo and the traders of more developed nations. ;;;;;;;;;;;;;x 
EVT50326NAME;The Huighan Tongues;;;;;;;;;;;;;x 
EVT50326DESC;The Huighan tongues, it was a great surprise for the linguists, are all related, from the Unaian monks, to the Bogoran lords, the swineriders of Budobaman, and the oppressed Eshemi and Duyo. Despite great differences between them, nonetheless, they all come from a shared linguistic root, but these cultures share little between them besides language.;;;;;;;;;;;;;x 
EVT50327NAME;The Vuyti Folk;;;;;;;;;;;;;x 
EVT50327DESC;The Vuyti peoples are a collection of tri-special peoples living in the southeastern jungles and plains of the Ishahfazh. Divided into plains Paguyti, Jungle Vupuyti, and Üytophat, the Gashdzii-derived slave-soldier-custodian folk. They are renowned for their animism, fertility rituals, and strange war masks. Quite curiously, the Vuyti are an example of cross-species linguistic continuity. The Paguyti are classical ruminoids - fat, plump, gullible, and docile grazers, whereas the Vupuyti are clever semi-arboreal pygmy arboraloids, who display a remarkable intelligence, much greater than the Paguytin. It is assumed that the ancient Vupuyti actually shared the gift of language with the Paguyti through example, whether through primitive exchange, ‘animal’ husbandry - the thralldom of the Paguyti, or by simply chatting around those they deemed disinterested animals while on a journey to the plains. The Paguyti themselves taught their tongue to the Sapinoid Üytophat, the purpose bred, clever 'custodians' of Paguyti society.;;;;;;;;;;;;;x 
EVT50328NAME;The Thuidans;;;;;;;;;;;;;x 
EVT50328DESC;The Thihudian peoples are rugged folk who live along the vast central stretch of Ishahfazh - its central deserts (the Zatgibzob, the Ishahgizob, the Dhugheth) and arid mountain spine of the Dhumuh mountains. They are divided regionally, with the Ihtithot in the southern deserts, the Ihnthedehert in the northern deserts, and the Inpihmi and Ihnpedi in the mountain ranges. The desert folk are known for their nomadic lifestyle and terse speech, these people cross the lands with strange pack animals. The mountain folk are known for carrying precious and intricate metalwares mined in secluded mountain valleys, and for their fierce hostility to outsiders. They largely subsist on a diet of pack-animal mutton, fruit, and hardy seed-grains. They are all pygmy arboraloids, like the Vupuyti. It is unclear what drove them to this region in ancient prehistory.;;;;;;;;;;;;;x 
EVT50329NAME;The Dehuogi;;;;;;;;;;;;;x 
EVT50329DESC;The Dehuogi, once a proud race of nomads, now have been reduced, through the influence of the Rannutan, to a most wretched state. The Rannutan empire has forbidden access to most of their traditional swineriding and grazing lands, and gradually, out of necessity, they have been converted to an agricultural people, toiling on great estates owned by absentee landlords living in Vepht. Many centuries ago, however, they were great nomad pastoralists, and still adorn their bodies with the bones of swine and cattle as they did then. They are generally Vewugists, but a number of the Budobaman elite have converted to Kadkohi through the influence of Vokonazh. Most Dehuogi attempt to identify with the great beasts of the plains, and many cultural rituals relate to borrowing the symbolic might of these animals, or emulating them in some way.;;;;;;;;;;;;;x 
EVT50330NAME;The Bogorans;;;;;;;;;;;;;x 
EVT50330DESC;The Bogorans are the Vewugist conquerors who live in northern Ishahfazh. They arrived sometime in the 500s, and have long maintained a violent dominion over the local Oujoys. Their society is organised into five great clans, with a Hetman who regulates both social and political affairs. They are natural born swineriders, and many of the Bogorugi join the clan gendarmes and range across the northern vales policing Oujoy serfs. The cultural sign of the Bogoran elite is the black woolen cap, which is to be worn by adult Bogoran men, and is not to be worn by the Oujoy. Their preferred instrument is the long ‘fashug’, which is a soft wind instrument, a traditional implement of the herdsmen of their society for commanding the woolen ruminants without alarming them, and they are famous for their winsome melodies that echo through the vales of Bogorug. ;;;;;;;;;;;;;x 
EVT50331NAME;The Kovan Cultures;;;;;;;;;;;;;x 
EVT50331DESC;The people of Kovazh are variegated to a significant degree, both in race, culture, and habits. To the east, there are the imperial Momurist cultures, who have to a varying degree been exposed to incarnations of the large empires that have ruled eastern Kovazh since time immemorial. These people are usually a mix of small cobaloids or sturdy corpuloids. In the north there are the Rechktist warlords and tribesmen, including the Xaeve people, who give their name in ‘Kova’, the Gashdzii interpretation, to the whole continent. To the south and west there are generally found the various vewugist cobaloid ‘tea coasters’ and the feroxaloid savages of the interior.  ;;;;;;;;;;;;;x 
EVT50332NAME;The Imperial Kovans;;;;;;;;;;;;;x 
EVT50332DESC;The ‘Imperial’ cultures of Kovazh are largely those cultures which have been exposed to the various Momurist dynasties for the past few hundred years. They include the Humabi, Tingi, Teong, Dexun, Babi, Soxuppapi, Kwargoi, Rozhyu, and Aucubhur. They are known for their dour moods, contrasted with their shiny gemstones worn in reminder of the ‘purity’ of the Momurist ethic. An interesting custom that has emerged in these cultures is the tradition of ‘male marriage’. Men are expended to marry other men, but still reproduce with female concubines. Male marriages are usually important political and economic alliances, and society is, consequently, even more misogynistic than more cultures in the Miiv, though expectedly more tolerant of male homosexuality.;;;;;;;;;;;;;x 
EVT50333NAME;The North Kovans;;;;;;;;;;;;;x 
EVT50333DESC;The northern Kovans are the Biori, the Bhukhegi, and the Kova/Xaeve. They are largely Rechktist nomads, and sometimes are tributaries of the great Momurist empires, but usually try to avoid this. They are all corpuloid hominids beyond the Bhukhegi (who are cobaloids), with sturdy bodies and a glabrous paucity of hair follicles, well suited to trekking across the deserts. The Kova have been subjected to brutal slavery by the Poumnians, who conquered them in the 800s, and have made them into a class of plantation slaves for the production of Nuddi.;;;;;;;;;;;;;x 
EVT50334NAME;The Tea-Coasters;;;;;;;;;;;;;x 
EVT50334DESC;The Tea-Coast cultures refer to a variety of cultures and types of hominids found on the west coast of Kovazh. From the elegant Chobajhi, the little cobaloid men in small yellow caps, to the Bofungi of the Khanate and Coebeji of the Kanate, they are all united in their largely settled style of living, and their deep hatred for the feroxaloid hominids living among them, such as the Ftemioq. Our scholars suppose that for some many centuries the violent and tall, mostly carnivorous feroxaloids preyed upon the smaller cobaloids and bofungoids, and it was with the arrival of vewugism that the tide was turned, and the ferroxaloids were driven under the yoke.;;;;;;;;;;;;;x 
EVT50335NAME;UNUSED;;;;;;;;;;;;;x 
EVT50335DESC;x;;;;;;;;;;;;;x 
EVT50336NAME;UNUSED;;;;;;;;;;;;;x 
EVT50336DESC;x;;;;;;;;;;;;;x 
EVT50337NAME;The Cultures of Bafozh;;;;;;;;;;;;;x 
EVT50337DESC;The state of culture in Bafozh is hardly sufficiently developed to merit particular demarcation beyond large racial/linguistic groups or sets of lifestyles. The entries found below then are particularly general for our encyclopedia, based largely on anthropological notes by our explorers and colonial administrators. ;;;;;;;;;;;;;x 
EVT50338NAME;The Asyum;;;;;;;;;;;;;x 
EVT50338DESC;many Asyum in the inner jungles are not J’ur at all. The Asyum people have a wide range of lifestyles, from the hardly contracted jungle peoples, to the nomads plainsmen, to the settled cultures who fish the phosphorescent jellies that seem to abound in the Zhadnozhogid sea. Those Asyum princes in Nywut have also began to import Nuddi root, for the purposes of growing and exporting it. ;;;;;;;;;;;;;x 
EVT50339NAME;The Charchlanders;;;;;;;;;;;;;x 
EVT50339DESC;The charchlands refers to all those lands including Charch, Cherass, and Gokam. The Gokam appear to not be linguistically related at all to the Charch or Cherassians, but nonetheless are usually classed as being charchlanders. The charchlands are one of the most settled parts of bafozh, and the thatched houses of charchland are a typical quaint depiction in artwork. They are fractious people, and are quick to arms, and are very angry. A typical curse in their land is: ‘six birds are not enough.’ The idiom is hardly translatable, but the author assures the reader of this encyclopedia that it is quite biting. ;;;;;;;;;;;;;x 
EVT50340NAME;The Forest Dwellers;;;;;;;;;;;;;x 
EVT50340DESC;For material purposes, the forest dwellers of southern Bafozh may be classed into one sort of people, despite speaking a variety of languages. They hunt the great beasts of southern forests, and fish the many rivers of this land. They are little more than simple animist peoples.  ;;;;;;;;;;;;;x 
EVT50341NAME;The Northern Beast Men;;;;;;;;;;;;;x 
EVT50341DESC;The beast men of the north include the Hrussan and Hohraethy, but they are different sorts. The Hrussan are dentaloids, with large, menacing jaws, which they usually use to grind up plants, but occasionally smash into each other and their enemies. The Hohraethy are oriental gigantoids, with spectacular ‘coneheads’. It is supposed that the dry and arid landscapes attracted hominids with the capacity to survive on little and dry foods. ;;;;;;;;;;;;;x 
EVT50343NAME;The Azuroids of the Central Belt;;;;;;;;;;;;;x 
EVT50343DESC;The Azuroids of the central belt of Bafozh are only of note for their strange and frightening blue skin. Dwelling in the jungles, it is sometimes supposed that such a skin was adapted to picking up certain tones of light, or blending in with lush foliage. Our biologists and naturalists are generally quite stumped, but a notable trade in their skin, as well as the habit of capturing them to bring back to our zoos, is already beginning. ;;;;;;;;;;;;;x 
EVT50344NAME;Island Cultures;;;;;;;;;;;;;x 
EVT50344DESC;Herein is found entries related to the Island peoples of the world. One might notice a number of curious features of those living in the Islands, in that they seem to display freakish differences from most hominidae. The Orgehi of the north display a degree of Gigantism, and have furry coats, whereas the Island people of the Ishnapt are all oriental insuloids, small and delicate people who seemingly have adapted to scarce food supplies. Most of these peoples display remarkably little development beyond the Tuqqikian of Shobgizob.;;;;;;;;;;;;;x
EVT50345NAME;The Ogrehi Troglodytes;;;;;;;;;;;;;x 
EVT50345DESC;The Ogrehi are troglodytic peoples living in the northern reaches of Paukzhodo, as well as a few small islands in the surrounding area, hence why this region in many languages is 'troglodytica' or 'land-of-cavedwellers'. They seem to be a unique class of hominids that have adapted especially to the frigid lands they live in, growing large and hairy coats. They are generally in a state of depraved barbarism, eating each other's flesh in war-raids, living in caves, and mainly subsisting off of the hunting of large boreal creatures or fatty pinnipeds caught on the coast, as well as berries and nuts in the summers. However, off the coast of Paukzhodo, on the small island of Badath, they have been organised into a somewhat regular settled society. It is not clear how the Ogrehi arrived in Badath, nor why the Njutto did not occupy this region. In any case, the small kingdom of Badath was incorporated into the Rannu empire long ago, and the Ogrehi there have learned to write in Rannutan letters.;;;;;;;;;;;;;x  
EVT50346NAME;The Tuqqikian;;;;;;;;;;;;;x 
EVT50346DESC;The Tuqqikian folk are a collection of oriental insuloids living mostly in Shobgizob. They are united by speaking a common collection of dialects, but are generally divided into ‘settled’ Tuqqikian and ‘bush’ Tuqqikian. The settled folk are bloodletters mostly (some have converted to Vewugism), and worshipers of a demanding high god who asks for many sacrifices, while they bush folk seem to exhibit a number of animist and shamanist folkways. They are known for their feathered dress, which they collect from the large flightless birds that live in Shobgizob and which they both hunt and (only the settled folk) keep as livestock. They are also excellent swimmers, and are known to dive deep into water to collect kelps, small molluscs and bivalves, as well as reef-fish, much like the nearby Zagkhan. In settled Tuqqikian society, the order of priests holds great sway. They value piety and fortitude, as well as humour. They describe life as a ‘cruel dream’ of the gods (or god, for the monotheists).;;;;;;;;;;;;;x  
EVT50347NAME;The Zagkhan;;;;;;;;;;;;;x 
EVT50347DESC;‘Zagkhan’ is more of a misnomer really. The many peoples who speak a Zagkhanian language are spread out across the vast Ishnapt sea, its many volcanic islands, atolls, and some of its larger islands and island chains. They are all, it seems, oriental insuloids. They are expert rafters, and build loosely knit vessels from wood and fibers, and seem to drift across the great seas using robust and fibrous sails. They are also excellent divers and fishermen like the Tuqqikian. They are socially arranged into those who are of marriageable age, and those who are not, or are married. These groups of society are strictly segregated, and young couples are expected to live apart from their larger settlements until they marry, and then they can return. This encourages a high rate of marriage. They are, as expected, largely pescetarian-frugivorous.;;;;;;;;;;;;;x 
EVT50348NAME;The Kingdom of Gaubja;;;;;;;;;;;;;x 
EVT50348DESC;The Kingdom of Gaubja is a developed monarchical south Gashdzii state in the east of the continent. The ‘Gaub’ people (-ja) began their history as marches of the empire, and the Margravate of Gaub (of which the earliest record is an imperial grant of such a title in 664, still held in the imperial library in Pashdzii) slowly gave its name to both the people of the region and the later state. It’s known for its beautiful coasts and uplands in the far east, as well as for its hardy and daring seamen who fish the eastern oceans. The Gaubjan state was wracked in the mid 1270s by a particularly bloody palace coup against the old dynasty. The Pozâfauk Dynasty, which dates as early as the 800s, was overthrown and house Bodimhazh came to the throne, making the beheading of old Mozzanak II Pozâfauk their very flag. The state has experienced a number of popular jacqueries nominally in support of the Pozâfauk family, and tensions remain across Gaubjan society related to dynastic loyalty.;;;;;;;;;;;;;x 
EVT50349NAME;The State of Gozonazh;;;;;;;;;;;;;x 
EVT50349DESC;Gozonazh, along with Chiishozd, is one of the youngest states of Ishahfazh. As the power of the Vuyti states began to be outstripped by the increasingly wealthy and technologically advanced south Gashdzii, a number of colonial settlements were made in the fertile and temperate coastland of the far south in the mid 900s. By the early 1000s, these had organised themselves into a small federation under the protection of Gozoshovi Paptazh (968-1021), a powerful regional landowner. Paptazh gradually fashioned the federation into a private monarchy, slowly increasing his dominion over the region. Gozo’s land, as the regions of Vonjar and Yuwja came to slowly be called, formally became a monarchy in 1128, after the war of Dhaug (1121-6) with Jishanâgi settlers advancing south, when Nobamedes Paptazh (1098-1167) declared a dictatorship to organise the war effort, which he never relinquished. The court is held in Pifshop, on the river Vonjar. Gozonazh holds no deep ties to the old empire.;;;;;;;;;;;;;x 
EVT50350NAME;The Seven Cities of Chiishozd;;;;;;;;;;;;;x 
EVT50350DESC;The ‘seven cities of the burning coast’ are usually called the Chiishozd, or the young-grass lands. The region gets its name both from its sweltering and humid weather, and the regular practice of burning large parts of the local jungle to push back the local Vuyti and to clear land for farming. With the area first settled by west Gashdzii colonists in the 1160s, it is the youngest state in Ishahfazh, like its ‘brother state’ of Gozonazh. Despite its late settlement, it has managed to attract a remarkable number of colonists, who seek out free land to be burnt away from the jungle. It is dominated by a number of small walled cities, where the ‘old families’, the patrician clans of the early settlers, hold sway. The foremost city among them is Vozza, or Vozzaniz, which came to dominate the six other cities after a series of small scale military conflicts in the early 1200s, when some of the weaker cities sided with the Vuyti of Junugh in attempt to wrest trade from Vozza. The patricians of Vozza typically decide state policy. ;;;;;;;;;;;;;x 
EVTNAME50351;Mission to $FROMCOUNTRY$ Successful!;;;;;;;;;;;;;x
EVTDESC50351;Our recent mission to $FROMCOUNTRY$, we have learned, has been successful! A couple missionaries, as well as a number of neophyte natives who are on their way to Sesi to spend some years at the Drupe to learn the practice of Vewug watching and become ordained Seers, and then return to their country, have returned to $CAPITAL$ with a missive from the prince of $FROMCOUNTRY$, who thanks us for our guidance in spreading the favour of the Vewug, and has expressed his hopes that our countries will collaborate on many things in the future, all for the glory of our shared faith. Granted, there is much to do in $FROMCOUNTRY$ still - many of the common folk still must be converted, but this is a great triumph for our faith and our government!;;;;;;;;;;;;;x
EVT50351OPTA;The might of the Vewug is undeniable!;;;;;;;;;;;;;x
EVTNAME50352;Mission to $FROMCOUNTRY$ Fails!;;;;;;;;;;;;;x
EVTDESC50352;The recent mission we aided in $FROMCOUNTRY$, it seems, has fizzled out. The efforts to set up a press were successful, but much of the aristocracy were totally illiterate and struggled with any instruction, while the local pagan priests were a pernicious influence on the local prince, whispering devilish lies in his ears and slating him against our faith and our missionaries. Gradually, it seems, the prince has lost interest in the Vewugist faith and returned to the barbarous superstitions of his ancestors. The missionaries have become increasingly nervous in what is an increasingly hostile environment, and many of them have fled the capital and returned home, especially the nervous scholars and printers we despatched, while a number of fanatics have indicated that they will fearlessly remain, expecting variously a miraculous intervention from the Vewug, or to be murdered and for their soul to join his hosts in higher planes.;;;;;;;;;;;;;x
EVT50352OPTA;Bah, beastmen will be beastmen;;;;;;;;;;;;;x
EVTNAME50353;Mission Successful!;;;;;;;;;;;;;x #AI ONLY
EVTNAME50354;Mission Fails!;;;;;;;;;;;;;x #AI ONLY
EVTNAME50355;The Tribute Collection Year;;;;;;;;;;;;;x
EVTDESC50355;We are, regrettably, tributaries of the great Poumnian Vopudshawrish. The Celestial Emperor in Prousorum demands, on irregular years, contributions to the imperial treasury from the Poumnian states, both in kind, in bullion, and in coinage. Sadly, this year, the tribute has fallen upon us. From most productive districts the Vopudwou is demanding a simple tax that roughly equates to 1000¤ Gashdzii dhamaks, but the extra duties of Pruub and Nuzhdap paid in kind means that those districts effectively pay double. This is always a contentious time in $COUNTRY$, as those who are of a Pruuntish particularist bent always complain greatly, and resist the collection, while those who are pro-imperial are particularly officious and overbearing. The the tax collectors, are simply hoping for the collection to end swiftly, the tribute boats to be loaded, and this whole affair to be over, or for the government to refuse or delay collecting the tribute, which we must decide.;;;;;;;;;;;;;x
EVTNAME50356;Pruuntish Tribute Falls Short;;;;;;;;;;;;;x
EVTDESC50356;The Pruuntish people are our tributaries, and they are expected to yield to us a number of tributes, both in coinage, bullion, and commodities, which arrive at the great docks at the mouth of the delta, in what is commonly known as ‘the tribute ships’. These tributes are nominally invested in the imperial temples, who usually sell them, with profit to the government. We have noticed, however, that recently, tribute from $FROMCOUNTRY$ has been delayed by several months, and despite a few of their ships docking in our harbours, nothing has arrived. Upon making contact with a few agents in their lands, it appears their government has declined to collect the proscribed tributes and was hoping we would not notice, or care! The imperial clergy excise and tribute office is incensed, and is demanding a retributive war against these impudent upstarts.;;;;;;;;;;;;;x
EVTNAME50357;Tribute Ships Arrive;;;;;;;;;;;;;x
EVTDESC50357;The Pruuntish people are our tributaries, and they are expected to yield to us a number of tributes, both in coinage, bullion, and commodities, which arrive at the great docks at the mouth of the delta, in what is commonly known as ‘the tribute ships’. Today a large collection of tribute ships have arrived. The heavy merchantmen, laid heavy with a lastage of all sorts of goods and precious metals, as well as Pruuntish coins, and some imperial coins, have arrived. The goods will be sold on the market, and the coins that aren’t our own will be melted down and then reissued by the imperial mint or sent to the treasury. The docks are awash with activity, as longshoremen unload the great tribute ships and imperial overseers from the clergy direct the transportation of the yields to the temples and the mint.;;;;;;;;;;;;;x
EVTNAME50358;Tribute is Due;;;;;;;;;;;;;x
EVTDESC50358;We are regrettably a tributary of a greater power. They regularly dispatch tyrannical envoys and cruel collectors to assess the wealth of our treasury, and demand exacting payments that siphon away much of the wealth of our land. The time has come again for us to pay our tribute.;;;;;;;;;;;;;x
EVTNAME50359;The Tribute Arrives;;;;;;;;;;;;;x
EVTDESC50359;We have certain foreign peoples that owe us regular tribute, due to the diplomatic pacts and governmental bonds we have with them. The tributary exchequer court is an autonomous part of the customs board, and makes regular deposits into the state treasury, after calculating and requesting receipts for the costs of transport and the collection of tribute. Today is a day that the court has furnished our government with a great degree of tribute wealth, which the men at the treasury committee gleefully rejoicing of, while the military high command and the public works divisions eagerly eye this bumper crop of funds.;;;;;;;;;;;;;x
EVT50360NAME;The Kingdom of Takemog;;;;;;;;;;;;;x 
EVT50360DESC;The Island monarchy of the Takemog is an aristocratic kingdom of seafaring Surgoian Tehuhrite people, and some Tufume Vewugist relicts. The unified monarchy of Takemog is a union of various island duchies and kingdoms. Following the invasions of the Sithevan Vewugists in the 400s, the local sedentarian kingdoms in the Moutmaswau, the big island, remained fractured and weak, and the Vewugist conquerors maintained a brutal kingdom that drove most local sedentarians away from the southern islands, and the south coast of Moutmaswau. By the 700s, however, the Petty Kingdom of Souswam had proclaimed a kingdom of the Takemojouy people, having nearly unified Moumasawau, and in the next 300 years, the smaller island kingdoms would, though intermarriage, become parts of the kingdom, and in 1021, the last Tufume kingdom was conquered. The Parlements of the duchies and petty kingdoms still retain a great degree of power, and the government of the kingdom is largely in the hands of local gentry.;;;;;;;;;;;;;x 
EVTNAME50361;$FROMCOUNTRY$ Interference!;;;;;;;;;;;;;x
EVTDESC50361;The presence of $FROMCOUNTRY$ soldiers in our capital for an extended period of time has long been worrying our government, but finally they have made their purpose clear. From amongst their ranks appeared a small and infuriatingly smug envoy, who announced to us that the tribute contract we have with them is to be altered according to the whims of his government. We have little choice but to suffer and bear whatever they dictate, and no doubt this preemptive show of force is to remind us what can happen if we were to cause trouble when, during the next tribute season, we found out things had changed. The soldiers, the envoy informs us, will be departing soon, and we needn’t worry, he was merely here to inform us of the change.;;;;;;;;;;;;;x
EVTNAME50362;The Tribute Status of $FROMCOUNTRY$;;;;;;;;;;;;;x
EVTDESC50362;We have recently informed $FROMCOUNTRY$ that we will be reviewing and altering their tributary contract, and they have, our envoy to $FROMCOUNTRY$ reports, broadly acquiesced to this change. The question remains how we wish to treat with them. §RNOTE: Attempting to impose ones own cultural bureaucracy without waiting around 20 years of overlordship is much more likely to cause resistance, and annexing without imposing one's cultural bureaucracy is garunteed to fail!§!;;;;;;;;;;;;;x
EVTNAME50363;Tribute is Due;;;;;;;;;;;;;x
EVTDESC50363;We are regrettably a tributary of a greater power. They regularly dispatch tyrannical envoys and cruel collectors to assess the wealth of our treasury, and demand exacting payments that siphon away much of the wealth of our land. The time has come again for us to pay our tribute.;;;;;;;;;;;;;x
EVTNAME50364;AI CLEANUP;;;;;;;;;;;;;x
EVTNAME50365;AI CLEANUP;;;;;;;;;;;;;x
EVT50366NAME;The Vupuyti;;;;;;;;;;;;;x 
EVT50366DESC;The Vupuyti are the semi-arborial arboraloids of the southern jungles of the Maabizhpti peninsula. They are known for their ferocious war masks, and their strange religious rites. In Vuyti culture the elder is venerated. To reach old age is incredibly prestigious, and the words of the clan elders ought to be heeded lest the spirits punish you. The Byuwish is a common ritual observed by Vupuyti elders or ‘Dübs’. It consists of all participating members circling around a large fire, as close as they can bear to sit, and knee to knee. Either servants or slaves then throw locks of the hallucinogenic Nuzhdap repeatedly into the fire throughout the ritual. The participants then share in breathing in the fire's smoke, while masturbating in unison. This ritual is intended to be a dialogue between the spirits and the elders. The Vupuyti largely subsist off of fish and small animals caught in the jungle, as well as some primitive jungle agriculture.;;;;;;;;;;;;;x 
EVT50367NAME;The Paguyti;;;;;;;;;;;;;x 
EVT50367DESC;The Paguyti are the docile ruminoids of the plains of south eastern Ishahfazh. They largely organise themselves in large extended families, with one ‘bull’ male and his offspring forming an extended political and military unit. In the present day, most Paguyti families are the charges of an Üytophat shepherd, who fills this role for many, many households. He leads them in battle and directs the building of their settlements. Oftentimes he will raise a successor, who has been captured from a Gashdzii village, or from the Gashdzii slave class in the Paguyti villages, chosen by the collection of bull males who he is responsible for - the Üytophat children themselves are rarely chosen, and often fill special roles in the mountain city. The Paguyti worship Paphüytashu the mountain god of Twünazh, and largely subsist on a diet of fruits and grains. They are typically quite kind, perhaps given their biologically necessary vegetarianism, and generally dislike violence. ;;;;;;;;;;;;;x 
EVT50368NAME;The Üytophat;;;;;;;;;;;;;x 
