Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV1645;Khaes;;;;;;;;;;;;;x
PROV1646;Eutskåhskant;;;;;;;;;;;;;x
PROV1647;Råkhå;;;;;;;;;;;;;x
PROV1648;Kåhå;;;;;;;;;;;;;x
PROV1649;Tångku;;;;;;;;;;;;;x
PROV1650;Dennåtskug;;;;;;;;;;;;;x
PROV1651;Tnåtkå;;;;;;;;;;;;;x
PROV1652;Knesae;;;;;;;;;;;;;x
PROV1653;Knedae;;;;;;;;;;;;;x
PROV1654;Reunt;;;;;;;;;;;;;x
PROV1655;Såtkeu;;;;;;;;;;;;;x
PROV1656;Knens;;;;;;;;;;;;;x
PROV1657;Tseutk;;;;;;;;;;;;;x
PROV1658;Nödb;;;;;;;;;;;;;x
PROV1659;Tåggu;;;;;;;;;;;;;x
PROV1660;Rëdzë;;;;;;;;;;;;;x
PROV1661;Noöp;;;;;;;;;;;;;x
PROV1662;Tåhke;;;;;;;;;;;;;x
PROV1663;Döshumnö;;;;;;;;;;;;;x
PROV1664;Qëdz;;;;;;;;;;;;;x
PROV1665;åhkå;;;;;;;;;;;;;x
PROV1666;Tgaetkas;;;;;;;;;;;;;x
PROV1667;Amno;;;;;;;;;;;;;x
PROV1668;Qojar;;;;;;;;;;;;;x
PROV1669;Råg;;;;;;;;;;;;;x
PROV1670;Ngeukntug;;;;;;;;;;;;;x
PROV1671;Mazu;;;;;;;;;;;;;x
PROV1672;Ipodza;;;;;;;;;;;;;x
PROV1673;Dzuna;;;;;;;;;;;;;x
PROV1674;Göshëz;;;;;;;;;;;;;x
PROV1675;Eëdaz;;;;;;;;;;;;;x
PROV1676;Ëshoö;;;;;;;;;;;;;x
PROV1677;Oödzënd;;;;;;;;;;;;;x
PROV1678;Qemnar;;;;;;;;;;;;;x
PROV1679;Zönd;;;;;;;;;;;;;x
PROV1680;Chameë;;;;;;;;;;;;;x
PROV1681;Tgeuketske;;;;;;;;;;;;;x
PROV1682;Bab;;;;;;;;;;;;;x
PROV1683;Zoöd;;;;;;;;;;;;;x
PROV1684;Dumneërm;;;;;;;;;;;;;x
PROV1685;Zarza;;;;;;;;;;;;;x
PROV1686;Dennå;;;;;;;;;;;;;x
PROV1687;Göpe;;;;;;;;;;;;;x
PROV1688;Bebo;;;;;;;;;;;;;x
PROV1689;Böp;;;;;;;;;;;;;x
PROV1690;Dide;;;;;;;;;;;;;x
PROV1691;Gurm;;;;;;;;;;;;;x
PROV1692;Gaznpeë;;;;;;;;;;;;;x
PROV1693;Mnib;;;;;;;;;;;;;x
PROV1694;Pëju;;;;;;;;;;;;;x
PROV1695;Choörzi;;;;;;;;;;;;;x
PROV1696;Dhreih;;;;;;;;;;;;;x
PROV1697;Deirb;;;;;;;;;;;;;x
PROV1698;Bebhdoa;;;;;;;;;;;;;x
PROV1699;Dhroazd;;;;;;;;;;;;;x
PROV1700;Ushoö;;;;;;;;;;;;;x
PROV1701;Deëz;;;;;;;;;;;;;x
PROV1702;Nëbeëpi;;;;;;;;;;;;;x
PROV1703;Ruju;;;;;;;;;;;;;x
PROV1704;Bëd;;;;;;;;;;;;;x
PROV1705;Zeid;;;;;;;;;;;;;x
PROV1706;Hoan;;;;;;;;;;;;;x
PROV1707;Shabhdoarsho;;;;;;;;;;;;;x
PROV1708;Shrenzoa;;;;;;;;;;;;;x
PROV1709;Bhroabur;;;;;;;;;;;;;x
PROV1710;Hrnurdhir;;;;;;;;;;;;;x
PROV1711;Zehe;;;;;;;;;;;;;x
PROV1712;Shbazrd;;;;;;;;;;;;;x
PROV1713;Ardho;;;;;;;;;;;;;x
PROV1714;Zebird;;;;;;;;;;;;;x
PROV1715;Joöshu;;;;;;;;;;;;;x
PROV1716;Poöshdzur;;;;;;;;;;;;;x
PROV1717;Ujoöde;;;;;;;;;;;;;x
PROV1718;Qudb;;;;;;;;;;;;;x
PROV1719;Neëb;;;;;;;;;;;;;x
PROV1720;Mnënd;;;;;;;;;;;;;x
PROV1721;Garzörë;;;;;;;;;;;;;x
PROV1722;Joöq;;;;;;;;;;;;;x
PROV1723;Taen;;;;;;;;;;;;;x
PROV1724;Mnab;;;;;;;;;;;;;x
PROV1725;Reëm;;;;;;;;;;;;;x
PROV1726;Bare;;;;;;;;;;;;;x
PROV1727;Dashdzam;;;;;;;;;;;;;x
PROV1728;Qoshö;;;;;;;;;;;;;x
PROV1729;Dyaugg;;;;;;;;;;;;;x
PROV1730;Poödb;;;;;;;;;;;;;x
PROV1731;Reëju;;;;;;;;;;;;;x
PROV1732;Durm;;;;;;;;;;;;;x
PROV1733;Qeëp;;;;;;;;;;;;;x
PROV1734;Pëdu;;;;;;;;;;;;;x
PROV1735;Rëjö;;;;;;;;;;;;;x
PROV1736;Odhba;;;;;;;;;;;;;x
PROV1737;Nibeëpi;;;;;;;;;;;;;x
PROV1738;Choshod;;;;;;;;;;;;;x
PROV1739;Qödz;;;;;;;;;;;;;x
PROV1740;Dëri;;;;;;;;;;;;;x
PROV1741;Nujö;;;;;;;;;;;;;x
PROV1742;Jësheësho;;;;;;;;;;;;;x
PROV1743;Gënd;;;;;;;;;;;;;x
PROV1744;Ryayfsaaf;;;;;;;;;;;;;x
PROV1745;Redza;;;;;;;;;;;;;x
PROV1746;Chëq;;;;;;;;;;;;;x
PROV1747;Zöm;;;;;;;;;;;;;x
PROV1748;Izoö;;;;;;;;;;;;;x
PROV1749;Zeëshum;;;;;;;;;;;;;x
PROV1750;Hun;;;;;;;;;;;;;x
PROV1751;Njinye;;;;;;;;;;;;;x
PROV1752;Mress;;;;;;;;;;;;;x
PROV1753;Garoshed;;;;;;;;;;;;;x
PROV1754;B'owa;;;;;;;;;;;;;x
PROV1755;Dzeda;;;;;;;;;;;;;x
PROV1756;Abab;;;;;;;;;;;;;x
PROV1757;Duwa;;;;;;;;;;;;;x
PROV1758;Nimö;;;;;;;;;;;;;x
PROV1759;Doutbon;;;;;;;;;;;;;x
PROV1760;Gödza;;;;;;;;;;;;;x
PROV1761;Chishud;;;;;;;;;;;;;x
PROV1762;Nent;;;;;;;;;;;;;x
PROV1763;Gisha;;;;;;;;;;;;;x
PROV1764;D'jour;;;;;;;;;;;;;x
PROV1765;Hkaku;;;;;;;;;;;;;x
PROV1766;Gauhaags;;;;;;;;;;;;;x
PROV1767;Nödb;;;;;;;;;;;;;x
PROV1768;Rëdzë;;;;;;;;;;;;;x
PROV1769;Ipodza;;;;;;;;;;;;;x
PROV1770;Hkaakya;;;;;;;;;;;;;x
PROV1771;Hyiehyvid;;;;;;;;;;;;;x
PROV1772;Hieka;;;;;;;;;;;;;x
PROV1773;Fuvyka;;;;;;;;;;;;;x
PROV1774;Rygaas;;;;;;;;;;;;;x
PROV1775;Rykiyaasrv;;;;;;;;;;;;;x
PROV1776;Ghaudirf;;;;;;;;;;;;;x
PROV1777;Tutyau;;;;;;;;;;;;;x
PROV1778;Ryksauyfsaav;;;;;;;;;;;;;x
PROV1779;Rygaavka;;;;;;;;;;;;;x
PROV1780;Rausa;;;;;;;;;;;;;x
PROV1781;Ieva;;;;;;;;;;;;;x
PROV1782;Huhyaa;;;;;;;;;;;;;x
PROV1783;Khrad;;;;;;;;;;;;;x
PROV1784;Ryafa;;;;;;;;;;;;;x
PROV1785;Hyvaf;;;;;;;;;;;;;x
PROV1786;Ghagrsk;;;;;;;;;;;;;x
PROV1787;Kautyaar;;;;;;;;;;;;;x
PROV1788;Tyksavaa;;;;;;;;;;;;;x
PROV1789;Ryakur;;;;;;;;;;;;;x
PROV1790;Graas;;;;;;;;;;;;;x
PROV1791;Ryksauhvaav;;;;;;;;;;;;;x
PROV1792;Hyiev;;;;;;;;;;;;;x
PROV1793;Git;;;;;;;;;;;;;x
PROV1794;Hyvaafksat;;;;;;;;;;;;;x
PROV1795;Khrauvaa;;;;;;;;;;;;;x
PROV1796;Hykauhyusk;;;;;;;;;;;;;x
PROV1797;Rykaavks;;;;;;;;;;;;;x
PROV1798;Hkuyau;;;;;;;;;;;;;x
PROV1799;Dyivkika;;;;;;;;;;;;;x
PROV1800;Kyrif;;;;;;;;;;;;;x
PROV1801;Ryksafrie;;;;;;;;;;;;;x
PROV1802;Shau Zhaktno;;;;;;;;;;;;;x
PROV1803;Hkurf;;;;;;;;;;;;;x
PROV1804;Ryksaukaakyrsi;;;;;;;;;;;;;x
PROV1805;Tyadaavrau;;;;;;;;;;;;;x
PROV1806;Hyaks;;;;;;;;;;;;;x
PROV1807;Hyiegyrsie;;;;;;;;;;;;;x
PROV1808;Hkaavsk;;;;;;;;;;;;;x
PROV1809;Gyrivrsk;;;;;;;;;;;;;x
PROV1810;Daataa;;;;;;;;;;;;;x
PROV1811;Gaaf;;;;;;;;;;;;;x
PROV1812;Gyakie;;;;;;;;;;;;;x
PROV1813;Dzuna;;;;;;;;;;;;;x
PROV1814;Ouir;;;;;;;;;;;;;x
PROV1815;T'hodont;;;;;;;;;;;;;x
PROV1816;Huhrumif;;;;;;;;;;;;;x
PROV1817;Göshëz;;;;;;;;;;;;;x
PROV1818;Eëdaz;;;;;;;;;;;;;x
PROV1819;Ëshoö;;;;;;;;;;;;;x
PROV1820;Tohour;;;;;;;;;;;;;x
PROV1821;Ouzu;;;;;;;;;;;;;x
PROV1822;D'jadt;;;;;;;;;;;;;x
PROV1823;Megha;;;;;;;;;;;;;x
PROV1824;Odumsi;;;;;;;;;;;;;x
PROV1825;Forob;;;;;;;;;;;;;x
PROV1826;Hate;;;;;;;;;;;;;x
PROV1827;Dughu;;;;;;;;;;;;;x
PROV1828;T'hefor;;;;;;;;;;;;;x
PROV1829;Deti;;;;;;;;;;;;;x
PROV1830;Timso;;;;;;;;;;;;;x
PROV1831;B'outhouigga;;;;;;;;;;;;;x
PROV1832;Kimiht;;;;;;;;;;;;;x
PROV1833;M'houimsi;;;;;;;;;;;;;x
PROV1834;Tuthe;;;;;;;;;;;;;x
PROV1835;T'houwu;;;;;;;;;;;;;x
PROV1836;D'jo'i;;;;;;;;;;;;;x
PROV1837;T'hof;;;;;;;;;;;;;x
PROV1838;Konou;;;;;;;;;;;;;x
PROV1839;Bouith;;;;;;;;;;;;;x
PROV1840;Otem;;;;;;;;;;;;;x
PROV1841;M'hum;;;;;;;;;;;;;x
PROV1842;Douif;;;;;;;;;;;;;x
PROV1843;Ute;;;;;;;;;;;;;x
PROV1844;Rajom;;;;;;;;;;;;;x
PROV1845;B'atou;;;;;;;;;;;;;x
PROV1846;M'hidt;;;;;;;;;;;;;x
PROV1847;M'hewou;;;;;;;;;;;;;x
PROV1848;Fouht;;;;;;;;;;;;;x
PROV1849;Kunoth;;;;;;;;;;;;;x
PROV1850;Dufou;;;;;;;;;;;;;x
PROV1851;Rykaug;;;;;;;;;;;;;x
PROV1852;Dauyrsisrf;;;;;;;;;;;;;x
PROV1853;Aahiryisrk;;;;;;;;;;;;;x
PROV1854;Raht;;;;;;;;;;;;;x
PROV1855;D'jatbuzont;;;;;;;;;;;;;x
PROV1856;M'houifa;;;;;;;;;;;;;x
PROV1857;Dezount;;;;;;;;;;;;;x
PROV1858;Touigit;;;;;;;;;;;;;x
PROV1859;Niiz Kush;;;;;;;;;;;;;x
PROV1860;Kiegyrsaar;;;;;;;;;;;;;x
PROV1861;Shau Nozh¼;;;;;;;;;;;;;x
PROV1862;B'ago;;;;;;;;;;;;;x
PROV1863;Siesrv;;;;;;;;;;;;;x
PROV1864;Kyraurv;;;;;;;;;;;;;x
PROV1865;Tuks;;;;;;;;;;;;;x
PROV1866;Amou;;;;;;;;;;;;;x
PROV1867;M'houin;;;;;;;;;;;;;x
PROV1868;Toage;;;;;;;;;;;;;x
PROV1869;M'houf;;;;;;;;;;;;;x
PROV1870;D'jaht;;;;;;;;;;;;;x
PROV1871;Nofur;;;;;;;;;;;;;x
PROV1872;Refam;;;;;;;;;;;;;x
PROV1873;Ghurv;;;;;;;;;;;;;x
PROV1874;Taafraavsk;;;;;;;;;;;;;x
PROV1875;Gyausrv;;;;;;;;;;;;;x
PROV1876;Rukv;;;;;;;;;;;;;x
PROV1877;Hug’o;;;;;;;;;;;;;x
PROV1878;Maw;;;;;;;;;;;;;x
PROV1879;Zob’d’a;;;;;;;;;;;;;x
PROV1880;Mfakusy;;;;;;;;;;;;;x
PROV1881;Nchunah;;;;;;;;;;;;;x
PROV1882;Inchent;;;;;;;;;;;;;x
PROV1883;Aop;;;;;;;;;;;;;x
PROV1884;Nggib’om;;;;;;;;;;;;;x
PROV1885;Nzumru;;;;;;;;;;;;;x
PROV1886;Pem;;;;;;;;;;;;;x
PROV1887;Mche;;;;;;;;;;;;;x
PROV1888;Mstet;;;;;;;;;;;;;x
PROV1889;Zem;;;;;;;;;;;;;x
PROV1890;D’eh;;;;;;;;;;;;;x
PROV1891;Swiku;;;;;;;;;;;;;x
PROV1892;Swo;;;;;;;;;;;;;x
PROV1893;Ndep;;;;;;;;;;;;;x
PROV1894;Shasu;;;;;;;;;;;;;x
PROV1895;Ata;;;;;;;;;;;;;x
PROV1896;Poh;;;;;;;;;;;;;x
PROV1897;Zeg;;;;;;;;;;;;;x
PROV1898;Swont;;;;;;;;;;;;;x
PROV1899;Mvig;;;;;;;;;;;;;x
PROV1900;Mstet;;;;;;;;;;;;;x
PROV1901;Prarch;;;;;;;;;;;;;x
PROV1902;Mtimar;;;;;;;;;;;;;x
PROV1903;Mzanggont;;;;;;;;;;;;;x
PROV1904;Gaffa;;;;;;;;;;;;;x
PROV1905;Mvess;;;;;;;;;;;;;x
PROV1906;Hur;;;;;;;;;;;;;x
PROV1907;Mkent;;;;;;;;;;;;;x
PROV1908;Kupu;;;;;;;;;;;;;x
PROV1909;Zah;;;;;;;;;;;;;x
PROV1910;Man;;;;;;;;;;;;;x
PROV1911;Hinseo;;;;;;;;;;;;;x
PROV1912;Dhore;;;;;;;;;;;;;x
PROV1913;Mstindah;;;;;;;;;;;;;x
PROV1914;Pasit;;;;;;;;;;;;;x
PROV1915;Nzot;;;;;;;;;;;;;x
PROV1916;Aincha;;;;;;;;;;;;;x
PROV1917;Nyut;;;;;;;;;;;;;x
PROV1918;Ej'u;;;;;;;;;;;;;x
PROV1919;D’ur;;;;;;;;;;;;;x
PROV1920;Mshumu;;;;;;;;;;;;;x
PROV1921;Mj’op;;;;;;;;;;;;;x
PROV1922;Foh;;;;;;;;;;;;;x
PROV1923;Chukwa;;;;;;;;;;;;;x
PROV1924;Thint;;;;;;;;;;;;;x
PROV1925;Ndur;;;;;;;;;;;;;x
PROV1926;J’on;;;;;;;;;;;;;x
PROV1927;Sekum;;;;;;;;;;;;;x
PROV1928;J'akh;;;;;;;;;;;;;x
PROV1929;Tent;;;;;;;;;;;;;x
PROV1930;Tug;;;;;;;;;;;;;x
PROV1931;Hor;;;;;;;;;;;;;x
PROV1932;Mfeya;;;;;;;;;;;;;x
PROV1933;Usy;;;;;;;;;;;;;x
PROV1934;Mvatty;;;;;;;;;;;;;x
PROV1935;Ndirnem;;;;;;;;;;;;;x
PROV1936;Mkup;;;;;;;;;;;;;x
PROV1937;Mshag;;;;;;;;;;;;;x
PROV1938;Swid’ew;;;;;;;;;;;;;x
PROV1939;Nyukut;;;;;;;;;;;;;x
PROV1940;B’agistan;;;;;;;;;;;;;x
PROV1941;Pitsaa;;;;;;;;;;;;;x
PROV1942;Miirnur;;;;;;;;;;;;;x
PROV1943;Angii;;;;;;;;;;;;;x
PROV1944;Uurngiik;;;;;;;;;;;;;x
PROV1945;Baankaa;;;;;;;;;;;;;x
PROV1946;Viqquu;;;;;;;;;;;;;x
PROV1947;Dumuu;;;;;;;;;;;;;x
PROV1948;Vaap;;;;;;;;;;;;;x
PROV1949;Padug;;;;;;;;;;;;;x
PROV1950;Sirpaa;;;;;;;;;;;;;x
PROV1951;Usuu;;;;;;;;;;;;;x
PROV1952;Kanguqsa;;;;;;;;;;;;;x
PROV1953;Babi;;;;;;;;;;;;;x
PROV1954;Iirmankaa;;;;;;;;;;;;;x
PROV1955;Giiv;;;;;;;;;;;;;x
PROV1956;Jaaniik;;;;;;;;;;;;;x
PROV1957;Hippi;;;;;;;;;;;;;x
PROV1958;Uummut;;;;;;;;;;;;;x
PROV1959;Juutqaa;;;;;;;;;;;;;x
PROV1960;Duk;;;;;;;;;;;;;x
PROV1961;Nguuq;;;;;;;;;;;;;x
PROV1962;Qaataa;;;;;;;;;;;;;x
PROV1963;Qaatii;;;;;;;;;;;;;x
PROV1964;Ngag;;;;;;;;;;;;;x
PROV1965;Siit;;;;;;;;;;;;;x
PROV1966;Kaqka;;;;;;;;;;;;;x
PROV1967;Hiik;;;;;;;;;;;;;x
PROV1968;Danat;;;;;;;;;;;;;x
PROV1969;Gituu;;;;;;;;;;;;;x
PROV1970;Diimuu;;;;;;;;;;;;;x
PROV1971;Niikniirrud;;;;;;;;;;;;;x
PROV1972;Kaaup;;;;;;;;;;;;;x
PROV1973;Iiqtiid;;;;;;;;;;;;;x
PROV1974;Daaggaa;;;;;;;;;;;;;x
PROV1975;Baaip;;;;;;;;;;;;;x
PROV1976;Jaas;;;;;;;;;;;;;x
PROV1977;Nginid;;;;;;;;;;;;;x
PROV1978;Dirkkuu;;;;;;;;;;;;;x
PROV1979;Biggu;;;;;;;;;;;;;x
PROV1980;Nguqian;;;;;;;;;;;;;x
PROV1981;Unaa;;;;;;;;;;;;;x
PROV1982;Iiqsiiq;;;;;;;;;;;;;x
PROV1983;Sittut;;;;;;;;;;;;;x
PROV1984;Inuu;;;;;;;;;;;;;x
PROV1985;Ngiisus;;;;;;;;;;;;;x
PROV1986;Jinu;;;;;;;;;;;;;x
PROV1987;Kiknukpiq;;;;;;;;;;;;;x
PROV1988;Taatquu;;;;;;;;;;;;;x
PROV1989;Gar;;;;;;;;;;;;;x
PROV1990;Iippi;;;;;;;;;;;;;x
PROV1991;Huvir;;;;;;;;;;;;;x
PROV1992;Itsaa;;;;;;;;;;;;;x
PROV1993;Hujaav;;;;;;;;;;;;;x
PROV1994;Uvir;;;;;;;;;;;;;x
PROV1995;Mav;;;;;;;;;;;;;x
PROV1996;Ngistaa;;;;;;;;;;;;;x
PROV1997;Aammii;;;;;;;;;;;;;x
PROV1998;Aagi;;;;;;;;;;;;;x
PROV1999;Guuk;;;;;;;;;;;;;x
PROV2000;Disa;;;;;;;;;;;;;x
PROV2001;Fios;;;;;;;;;;;;;x
PROV2002;Pat;;;;;;;;;;;;;x
PROV2003;Pees;;;;;;;;;;;;;x
PROV2004;Wff;;;;;;;;;;;;;x
PROV2005;Sipdish Isles;;;;;;;;;;;;;x
PROV2006;Ptudg;;;;;;;;;;;;;x
PROV2007;Khito;;;;;;;;;;;;;x
PROV2008;Ruwos;;;;;;;;;;;;;x
PROV2009;Chewta;;;;;;;;;;;;;x
PROV2010;Pifi;;;;;;;;;;;;;x
PROV2011;Tt'apj'anm;;;;;;;;;;;;;x
PROV2012;Mfj'ags'atpj'a;;;;;;;;;;;;;x
PROV2013;Tt'ags'akhs;;;;;;;;;;;;;x
PROV2014;J'atpj'aspt;;;;;;;;;;;;;x
PROV2015;Tr'aphj'abb'atg;;;;;;;;;;;;;x
PROV2016;Dt'ajj'aphj'abb;;;;;;;;;;;;;x
PROV2017;'Ath'afchf'atg;;;;;;;;;;;;;x
PROV2018;Dfj'ags'atg;;;;;;;;;;;;;x
PROV2019;Ps'ajj'abb;;;;;;;;;;;;;x
PROV2020;Wm'afchf'anm;;;;;;;;;;;;;x
PROV2021;Tt'a'appht;;;;;;;;;;;;;x
PROV2022;Wm'aphj'aggch'ath;;;;;;;;;;;;;x
PROV2023;Gtj'ajj'az;;;;;;;;;;;;;x
PROV2024;'Atpj'asb;;;;;;;;;;;;;x
PROV2025;J'asks'apj'a;;;;;;;;;;;;;x
PROV2026;Tt'ath'aspt;;;;;;;;;;;;;x
PROV2027;Ch'aphj'akhs;;;;;;;;;;;;;x
PROV2028;Mhm'afchf'abb;;;;;;;;;;;;;x
PROV2029;Dt'ags'ath'ath;;;;;;;;;;;;;x
PROV2030;Tr'ajj'akhs;;;;;;;;;;;;;x
PROV2031;Gtj'abb'aggch'a;;;;;;;;;;;;;x
PROV2032;Gtj'apj'ajj'appht;;;;;;;;;;;;;x
PROV2033;Tr'ath'ajj'akhs;;;;;;;;;;;;;x
PROV2034;Dt'ags'atg;;;;;;;;;;;;;x
PROV2035;Ptj'apj'afchf'akhs;;;;;;;;;;;;;x
PROV2036;Wh'afchf'ajj'asb;;;;;;;;;;;;;x
PROV2037;'Ath'amm'apjp;;;;;;;;;;;;;x
PROV2038;Mjhm'a'asb;;;;;;;;;;;;;x
PROV2039;Dt'ath'ath'a;;;;;;;;;;;;;x
PROV2040;Tt'amm'abb'a;;;;;;;;;;;;;x
PROV2041;Wm'ath'akhs;;;;;;;;;;;;;x
PROV2042;Gtj'ags'appht;;;;;;;;;;;;;x
PROV2043;Dt'aphj'aspt;;;;;;;;;;;;;x
PROV2044;Mfj'afchf'appht;;;;;;;;;;;;;x
PROV2045;'Ath'ajs;;;;;;;;;;;;;x
PROV2046;'Amm'ath'anm;;;;;;;;;;;;;x
PROV2047;Tr'ath'akhs;;;;;;;;;;;;;x
PROV2048;Ps'asks'atg;;;;;;;;;;;;;x
PROV2049;J'asks'asks'a;;;;;;;;;;;;;x
PROV2050;Tt'afchf'afchf'anm;;;;;;;;;;;;;x
PROV2051;Mhm'afchf'amm'a;;;;;;;;;;;;;x
PROV2052;Dt'asks'akhs;;;;;;;;;;;;;x
PROV2053;Th'atpj'aspt;;;;;;;;;;;;;x
PROV2054;Wm'a'ann;;;;;;;;;;;;;x
PROV2055;Dfj'ath'aspt;;;;;;;;;;;;;x
PROV2056;Wh'amm'ath'a;;;;;;;;;;;;;x
PROV2057;Wh'ags'asb;;;;;;;;;;;;;x
PROV2058;Dt'apj'afchf'aspt;;;;;;;;;;;;;x
PROV2059;Mfj'asks'arz;;;;;;;;;;;;;x
PROV2060;J'asks'anm;;;;;;;;;;;;;x
PROV2061;'Amm'apjp;;;;;;;;;;;;;x
PROV2062;Dfj'apj'ath;;;;;;;;;;;;;x
PROV2063;'Afchf'arz;;;;;;;;;;;;;x
PROV2064;Wh'ath'ags'a;;;;;;;;;;;;;x
PROV2065;Tt'ags'az;;;;;;;;;;;;;x
PROV2066;Wh'abb'ajj'a;;;;;;;;;;;;;x
PROV2067;Ch'abb'abb'atg;;;;;;;;;;;;;x
PROV2068;'Aggch'ags'ath;;;;;;;;;;;;;x
PROV2069;Aepiesa;;;;;;;;;;;;;x
PROV2070;Asfo;;;;;;;;;;;;;x
PROV2071;Epoe;;;;;;;;;;;;;x
PROV2072;Uemae;;;;;;;;;;;;;x
PROV2073;Fofieg;;;;;;;;;;;;;x
PROV2074;Tgetes;;;;;;;;;;;;;x
PROV2075;Oefahe;;;;;;;;;;;;;x
PROV2076;Nanue;;;;;;;;;;;;;x
PROV2077;Hapa;;;;;;;;;;;;;x
PROV2078;Pagadh;;;;;;;;;;;;;x
PROV2079;Uefae;;;;;;;;;;;;;x
PROV2080;Aevoe;;;;;;;;;;;;;x
PROV2081;Hgiehiefaedh;;;;;;;;;;;;;x
PROV2082;Nied;;;;;;;;;;;;;x
PROV2083;Atue;;;;;;;;;;;;;x
PROV2084;Fabif;;;;;;;;;;;;;x
PROV2085;Hgipa;;;;;;;;;;;;;x
PROV2086;Uepae;;;;;;;;;;;;;x
PROV2087;Oemigst;;;;;;;;;;;;;x
PROV2088;Hapue;;;;;;;;;;;;;x
PROV2089;Paeshejg;;;;;;;;;;;;;x
PROV2090;Buebaej;;;;;;;;;;;;;x
PROV2091;Fabtued;;;;;;;;;;;;;x
PROV2092;Muefue;;;;;;;;;;;;;x
PROV2093;Notu;;;;;;;;;;;;;x
PROV2094;Tgen;;;;;;;;;;;;;x
PROV2095;Hemmoes;;;;;;;;;;;;;x
PROV2096;Gjùmeoj;;;;;;;;;;;;;x
PROV2097;Jeopajùb;;;;;;;;;;;;;x
PROV2098;Paed;;;;;;;;;;;;;x
PROV2099;Kyeba;;;;;;;;;;;;;x
PROV2100;Hoedh;;;;;;;;;;;;;x
PROV2101;Pgegst;;;;;;;;;;;;;x
PROV2102;Aefae;;;;;;;;;;;;;x
PROV2103;Ospmas;;;;;;;;;;;;;x
PROV2104;Suew'ijg;;;;;;;;;;;;;x
PROV2105;Sogùn;;;;;;;;;;;;;x
PROV2106;Piet;;;;;;;;;;;;;x
PROV2107;Nyegjù;;;;;;;;;;;;;x
PROV2108;Nibue;;;;;;;;;;;;;x
PROV2109;Oemma;;;;;;;;;;;;;x
PROV2110;Dëshdzin;;;;;;;;;;;;;x
PROV2111;Jojoödb;;;;;;;;;;;;;x
PROV2112;Zeëdz;;;;;;;;;;;;;x
PROV2113;Gëshdzen;;;;;;;;;;;;;x
PROV2114;Eper;;;;;;;;;;;;;x
PROV2115;Mëdeë;;;;;;;;;;;;;x
PROV2116;Jëznpushud;;;;;;;;;;;;;x
PROV2117;Roöp;;;;;;;;;;;;;x
PROV2118;Chushëdz;;;;;;;;;;;;;x
PROV2119;Ban;;;;;;;;;;;;;x
PROV2120;Jiwo;;;;;;;;;;;;;x
PROV2121;Hechyhju;;;;;;;;;;;;;x
PROV2122;Pinit;;;;;;;;;;;;;x
PROV2123;Pgit;;;;;;;;;;;;;x
PROV2124;Haeh;;;;;;;;;;;;;x
PROV2125;Pjaew;;;;;;;;;;;;;x
PROV2126;Kahem;;;;;;;;;;;;;x
PROV2127;J'ib;;;;;;;;;;;;;x
PROV2128;Gepo;;;;;;;;;;;;;x
PROV2129;Kùjg;;;;;;;;;;;;;x
PROV2130;Nonjo;;;;;;;;;;;;;x
PROV2131;Pjae;;;;;;;;;;;;;x
PROV2132;Gamed;;;;;;;;;;;;;x
PROV2133;Peow;;;;;;;;;;;;;x
PROV2134;Jyenu;;;;;;;;;;;;;x
PROV2135;Buenjed;;;;;;;;;;;;;x
PROV2136;Gugi;;;;;;;;;;;;;x
PROV2137;Nin;;;;;;;;;;;;;x
PROV2138;Owon;;;;;;;;;;;;;x
PROV2139;Kijnd;;;;;;;;;;;;;x
PROV2140;Tzouj;;;;;;;;;;;;;x
PROV2141;Y'tadhai;;;;;;;;;;;;;x
PROV2142;Daadoun;;;;;;;;;;;;;x
PROV2143;Kokou;;;;;;;;;;;;;x
PROV2144;Tzor;;;;;;;;;;;;;x
PROV2145;Y'teo;;;;;;;;;;;;;x
PROV2146;Thrik;;;;;;;;;;;;;x
PROV2147;Redz;;;;;;;;;;;;;x
PROV2148;Zuam;;;;;;;;;;;;;x
PROV2149;Vizh;;;;;;;;;;;;;x
PROV2150;Thedhon;;;;;;;;;;;;;x
PROV2151;Druas;;;;;;;;;;;;;x
PROV2152;Dhuza;;;;;;;;;;;;;x
PROV2153;Chaum;;;;;;;;;;;;;x
PROV2154;Mezhauw;;;;;;;;;;;;;x
PROV2155;Dezhduoch;;;;;;;;;;;;;x
PROV2156;Seshethdua;;;;;;;;;;;;;x
PROV2157;Fuog;;;;;;;;;;;;;x
PROV2158;Zhkun;;;;;;;;;;;;;x
PROV2159;Uow;;;;;;;;;;;;;x
PROV2160;Wriedrath;;;;;;;;;;;;;x
PROV2161;Dhruo;;;;;;;;;;;;;x
PROV2162;Muzko;;;;;;;;;;;;;x
PROV2163;Chak;;;;;;;;;;;;;x
PROV2164;Roujdiehwu;;;;;;;;;;;;;x
PROV2165;Moud;;;;;;;;;;;;;x
PROV2166;Shan;;;;;;;;;;;;;x
PROV2167;Tham;;;;;;;;;;;;;x
PROV2168;Sufraumn;;;;;;;;;;;;;x
PROV2169;Kaungech;;;;;;;;;;;;;x
PROV2170;Shrean;;;;;;;;;;;;;x
PROV2171;Wraudz;;;;;;;;;;;;;x
